id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
115862473,https://inaturalist-open-data.s3.amazonaws.com/photos/195549910/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
115862533,https://inaturalist-open-data.s3.amazonaws.com/photos/195550042/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
115870864,https://static.inaturalist.org/photos/195563161/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
115884041,https://inaturalist-open-data.s3.amazonaws.com/photos/195580634/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
115884043,https://inaturalist-open-data.s3.amazonaws.com/photos/195580842/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
115894051,https://inaturalist-open-data.s3.amazonaws.com/photos/195597385/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
115941544,https://inaturalist-open-data.s3.amazonaws.com/photos/195676837/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
115948242,https://static.inaturalist.org/photos/195688856/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
115949860,https://inaturalist-open-data.s3.amazonaws.com/photos/195691910/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
115951675,https://inaturalist-open-data.s3.amazonaws.com/photos/195695004/medium.jpg,Alectoris barbara koenigi,Alectoris barbara koenigi,,Aves,625973
115964268,https://inaturalist-open-data.s3.amazonaws.com/photos/195716077/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116082721,https://inaturalist-open-data.s3.amazonaws.com/photos/195920171/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116127946,https://static.inaturalist.org/photos/195997555/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
116165544,https://inaturalist-open-data.s3.amazonaws.com/photos/196060064/medium.jpg,Rødhøne,Alectoris rufa,Красная куропатка,Aves,867
116170242,https://inaturalist-open-data.s3.amazonaws.com/photos/196060955/medium.jpeg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
116253679,https://inaturalist-open-data.s3.amazonaws.com/photos/196222233/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
116318655,https://inaturalist-open-data.s3.amazonaws.com/photos/196335536/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116320805,https://inaturalist-open-data.s3.amazonaws.com/photos/196339453/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116321486,https://inaturalist-open-data.s3.amazonaws.com/photos/196340756/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116366927,https://static.inaturalist.org/photos/196422606/medium.jpeg,حجل شوكار,Alectoris chukar,Азиатский кеклик,Aves,846
116366954,https://static.inaturalist.org/photos/196422864/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116389025,https://inaturalist-open-data.s3.amazonaws.com/photos/196466229/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
116464973,https://inaturalist-open-data.s3.amazonaws.com/photos/196597078/medium.jpeg,Alectoris rufa hispanica,Alectoris rufa hispanica,,Aves,630042
116548320,https://inaturalist-open-data.s3.amazonaws.com/photos/196739108/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116548322,https://inaturalist-open-data.s3.amazonaws.com/photos/196739129/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116552394,https://inaturalist-open-data.s3.amazonaws.com/photos/196751496/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116567727,https://inaturalist-open-data.s3.amazonaws.com/photos/196779430/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
116567817,https://inaturalist-open-data.s3.amazonaws.com/photos/196779612/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
116589140,https://inaturalist-open-data.s3.amazonaws.com/photos/196796935/medium.jpg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
116608930,https://static.inaturalist.org/photos/196851003/medium.jpeg,Perdiz Roja,Alectoris rufa,Красная куропатка,Aves,867
116620683,https://static.inaturalist.org/photos/196869562/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116620684,https://static.inaturalist.org/photos/196869572/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116637042,https://inaturalist-open-data.s3.amazonaws.com/photos/196902291/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116659534,https://inaturalist-open-data.s3.amazonaws.com/photos/196946090/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116659981,https://inaturalist-open-data.s3.amazonaws.com/photos/196946896/medium.jpg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
116679004,https://static.inaturalist.org/photos/196979938/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116727590,https://inaturalist-open-data.s3.amazonaws.com/photos/197064238/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
116740660,https://inaturalist-open-data.s3.amazonaws.com/photos/197079138/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
116754761,https://static.inaturalist.org/photos/197111005/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116835978,https://inaturalist-open-data.s3.amazonaws.com/photos/197254893/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116849986,https://inaturalist-open-data.s3.amazonaws.com/photos/197274835/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
116865062,https://inaturalist-open-data.s3.amazonaws.com/photos/197302777/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116909700,https://inaturalist-open-data.s3.amazonaws.com/photos/197382700/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116915299,https://inaturalist-open-data.s3.amazonaws.com/photos/197390931/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
116941186,https://inaturalist-open-data.s3.amazonaws.com/photos/197443331/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
116945124,https://inaturalist-open-data.s3.amazonaws.com/photos/198050853/medium.jpeg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
116973790,https://inaturalist-open-data.s3.amazonaws.com/photos/197494135/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117001460,https://inaturalist-open-data.s3.amazonaws.com/photos/197546629/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117003126,https://inaturalist-open-data.s3.amazonaws.com/photos/197549574/medium.jpeg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
117027125,https://inaturalist-open-data.s3.amazonaws.com/photos/197588115/medium.jpg,Perdiz-comum,Alectoris rufa,Красная куропатка,Aves,867
117164612,https://inaturalist-open-data.s3.amazonaws.com/photos/197840581/medium.jpeg,Pernice rossa,Alectoris rufa,Красная куропатка,Aves,867
117183510,https://inaturalist-open-data.s3.amazonaws.com/photos/197874073/medium.jpeg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
117184134,https://inaturalist-open-data.s3.amazonaws.com/photos/197875332/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117206102,https://inaturalist-open-data.s3.amazonaws.com/photos/197914096/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117236384,https://inaturalist-open-data.s3.amazonaws.com/photos/197969245/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117248222,https://inaturalist-open-data.s3.amazonaws.com/photos/197992086/medium.jpeg,,Alectoris chukar,Азиатский кеклик,Aves,846
117260252,https://inaturalist-open-data.s3.amazonaws.com/photos/198014550/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117328804,https://inaturalist-open-data.s3.amazonaws.com/photos/198136609/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117332879,https://inaturalist-open-data.s3.amazonaws.com/photos/198141289/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117357803,https://static.inaturalist.org/photos/198577890/medium.jpg,Alectoris rufa intercedens,Alectoris rufa intercedens,,Aves,630043
117362411,https://inaturalist-open-data.s3.amazonaws.com/photos/198192761/medium.png,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117372662,https://inaturalist-open-data.s3.amazonaws.com/photos/198210723/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117377606,https://static.inaturalist.org/photos/198223478/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117414641,https://inaturalist-open-data.s3.amazonaws.com/photos/198295886/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117419644,https://inaturalist-open-data.s3.amazonaws.com/photos/198304470/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117429118,https://inaturalist-open-data.s3.amazonaws.com/photos/198321219/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117449924,https://inaturalist-open-data.s3.amazonaws.com/photos/198356774/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
117454101,https://inaturalist-open-data.s3.amazonaws.com/photos/198363813/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117471025,https://inaturalist-open-data.s3.amazonaws.com/photos/198391608/medium.jpeg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
117487586,https://inaturalist-open-data.s3.amazonaws.com/photos/198415039/medium.jpeg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
117487652,https://inaturalist-open-data.s3.amazonaws.com/photos/198417021/medium.jpeg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
117494003,https://static.inaturalist.org/photos/198433228/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117537093,https://inaturalist-open-data.s3.amazonaws.com/photos/198512969/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117557079,https://inaturalist-open-data.s3.amazonaws.com/photos/198553261/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117561004,https://inaturalist-open-data.s3.amazonaws.com/photos/198559075/medium.jpg,punapyy,Alectoris rufa,Красная куропатка,Aves,867
117561012,https://inaturalist-open-data.s3.amazonaws.com/photos/198559222/medium.jpg,punapyy,Alectoris rufa,Красная куропатка,Aves,867
117570883,https://inaturalist-open-data.s3.amazonaws.com/photos/198575348/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117592999,https://static.inaturalist.org/photos/198615411/medium.jpg,Barbary Partridge,Alectoris barbara,Берберийская каменная куропатка,Aves,871
117596204,https://inaturalist-open-data.s3.amazonaws.com/photos/198621200/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117599588,https://inaturalist-open-data.s3.amazonaws.com/photos/198626826/medium.jpeg,Rothuhn,Alectoris rufa,Красная куропатка,Aves,867
117635780,https://inaturalist-open-data.s3.amazonaws.com/photos/198688645/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
117647427,https://inaturalist-open-data.s3.amazonaws.com/photos/198708695/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117650988,https://static.inaturalist.org/photos/198714471/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117657668,https://inaturalist-open-data.s3.amazonaws.com/photos/198725210/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117677024,https://inaturalist-open-data.s3.amazonaws.com/photos/198761983/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
117706819,https://inaturalist-open-data.s3.amazonaws.com/photos/198817992/medium.jpeg,Rock Partridges,Alectoris,Кеклики,Aves,845
117715927,https://inaturalist-open-data.s3.amazonaws.com/photos/198832818/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
117715928,https://inaturalist-open-data.s3.amazonaws.com/photos/198832799/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
117734602,https://inaturalist-open-data.s3.amazonaws.com/photos/198865286/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117768316,https://inaturalist-open-data.s3.amazonaws.com/photos/198922350/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
117770978,https://inaturalist-open-data.s3.amazonaws.com/photos/198926904/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
117770979,https://inaturalist-open-data.s3.amazonaws.com/photos/198926913/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
117866030,https://inaturalist-open-data.s3.amazonaws.com/photos/199089883/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
117912279,https://inaturalist-open-data.s3.amazonaws.com/photos/199171855/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
